EventId,EventTemplate,Occurrences
1123e884,""") File """" usr lib python2.7 site-packages oslo_versionedobjects base.py"""", line 177, in wrapper args, kwargs) File """" usr lib python2.7 site-packages nova conductor rpcapi.py"""", line 240, in object_class_action_versions args=args, kwargs=kwargs) File """" usr lib python2.7 site-packages oslo_messaging rpc client.py"""", line 122, in call result = self.transport._send(self.target, msg_ctxt, msg, wait_for_reply=True, timeout=timeout, retry=self.retry) File """" usr lib python2.7 site-packages oslo_messaging transport.py"""", line 123, in _send timeout=timeout, retry=retry) File """" usr lib python2.7 site-packages oslo_messaging _drivers amqpdriver.py"""", line 566, in send retry=retry) File """" usr lib python2.7 site-packages oslo_messaging _drivers amqpdriver.py"""", line 557, in _send raise result TypeError: 'NoneType' object is not iterable Traceback (most recent call last): None File """" usr lib python2.7 site-packages nova conductor manager.py"""", line 124, in _object_dispatch return getattr(target, method)(*args, **kwargs) None File """" usr lib python2.7 site-packages oslo_versionedobjects base.py"""", line 184, in wrapper result = fn(cls, context, *args, **kwargs) None File """" usr lib python2.7 site-packages nova objects instance.py"""", line 1273, in get_by_host_and_node columns_to_join=_expected_cols(expected_attrs)) None File """" usr lib python2.7 site-packages nova db api.py"""", line 809, in instance_get_all_by_host_and_node context, host, node, columns_to_join=columns_to_join) None File """" usr lib python2.7 site-packages nova db sqlalchemy api.py"""", line 257, in wrapped return f(context, *args, **kwargs) None File """" usr lib python2.7 site-packages nova db sqlalchemy api.py"""", line 1552, in instance_get_all_by_host_and_node return _instances_fill_metadata(context, _instance_get_all_query(context, joins=columns_to_join).filter_by(host=host).filter_by(node=node).all(), manual_joins=manual_joins) None File """" usr lib python2.7 site-packages nova db sqlalchemy api.py"""", line 1256, in _instances_fill_metadata for row in _instance_system_metadata_get_multi(context, uuids): None TypeError: 'NoneType' object is not iterable None None""",3
91f835b0,""") None File """" usr lib python2.7 site-packages nova db sqlalchemy api.py"""", line 202, in wrapper return f(*args, **kwargs) None File """" usr lib python2.7 site-packages nova db sqlalchemy api.py"""", line 267, in wrapped return f(context, *args, **kwargs) None File """" usr lib python2.7 site-packages nova db sqlalchemy api.py"""", line 1392, in instance_get_all_by_filters_sort return _instances_fill_metadata(context, query_prefix.all(), manual_joins) None File """" usr lib python2.7 site-packages nova db sqlalchemy api.py"""", line 1256, in _instances_fill_metadata for row in _instance_system_metadata_get_multi(context, uuids): None TypeError: 'NoneType' object is not iterable None None""",1
2d5a76a1,Creating iscsi_target for volume: <*>,414
2c4cd650,Initialize volume connection completed successfully.,828
187f16b1,Update volume admin metadata completed successfully.,414
ac898734,Attaching volume <*> to instance <*> at mountpoint dev vdb on host None.,414
a9082531,Attach volume completed successfully.,828
765e83aa,Detaching volume <*> from instance <*>,412
5cfa4fb9,Removing iscsi_target: <*>,412
34288474,GET 10.0.20.46:8776 <*> <*> volumes <*>,641
bd1518d3,Function 'cinder.service.Service.report_state' run outlasted interval by <*> sec,3
07088ca0,GET 10.0.20.21:8776 <*> <*> volumes <*>,492
59e838c8,Dominio non trovato: no domain with matching uuid <*> <*> libvirtError: Dominio non trovato: no domain with matching uuid <*> <*>,6
42e1f454,GET 10.0.20.22:8776 <*> <*> volumes <*>,536
4f29c1c4,"Instance <*> is not being actively managed by this compute host but has allocations referencing this compute host: <*>u'resources': <*>u'VCPU': 1, u'MEMORY_MB': 512, u'DISK_GB': 1}}. Skipping heal of allocation because we do not know what to do.",3
e1cac0ad,GET 10.0.20.23:8776 <*> <*> volumes <*>,418
69b73df0,GET 10.0.20.25:8776 <*> <*> volumes <*>,787
53282674,"""Error updating resources for node localhost.localdomain.: InvalidDiskInfo: Il file di informazioni sul disco non \xe8 valido: Impossibile eseguire qemu-img su var lib nova instances <*> disk : Unexpected error while running command. Traceback (most recent call last): File """" usr lib python2.7 site-packages nova compute manager.py"""", line 6752, in update_available_resource_for_node rt.update_available_resource(context, nodename) File """" usr lib python2.7 site-packages nova compute resource_tracker.py"""", line 688, in update_available_resource resources = self.driver.get_available_resource(nodename) File """" usr lib python2.7 site-packages nova virt libvirt driver.py"""", line 5977, in get_available_resource disk_over_committed = self._get_disk_over_committed_size_total() File """" usr lib python2.7 site-packages nova virt libvirt driver.py"""", line 7475, in _get_disk_over_committed_size_total config, block_device_info) File """" usr lib python2.7 site-packages nova virt libvirt driver.py"""", line 7394, in _get_instance_disk_info_from_config virt_size = disk_api.get_disk_size(path) File """" usr lib python2.7 site-packages nova virt disk api.py"""", line 146, in get_disk_size return images.qemu_img_info(path).virtual_size File """" usr lib python2.7 site-packages nova virt images.py"""", line 82, in qemu_img_info raise exception.InvalidDiskInfo(reason=msg) InvalidDiskInfo: Il file di informazioni sul disco non \xe8 valido: Impossibile eseguire qemu-img su var lib nova instances <*> disk : Unexpected error while running command. Command: usr bin python2 -m oslo_concurrency.prlimit --as=1073741824 --cpu=30 -- env LC_ALL=C LANG=C qemu-img info var lib nova instances <*> disk --force-share Exit code: 1 Stdout: u'' Stderr: u""""qemu-img: Could not open ' var lib nova instances <*> disk': Could not open ' var lib nova instances <*> disk': No such file or directory\n"""" None""",2
e54a6a63,Timeout waiting for vif plugging callback for instance with vm_state building and task_state spawning.: Timeout: 300 seconds,4
2d378e90,GET 10.0.20.28:8776 <*> <*> volumes <*>,849
15bd1003,", u'container_format': u'bare', u'created_at': datetime.datetime(2018, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> tzinfo=<iso8601.Utc>), u'visibility': u'public', 'properties': <*>}, u'owner': <*> u'protected': False, u'id': <*> u'file': u' v2 images <*> file', u'checksum': u'443b7623e27ecf03dc9e01ee93f67afe', u'min_disk': 0, u'virtual_size': None, u'min_ram': 0, u'size': 12716032}}",8
beafccbd,GET 10.0.20.26:8776 <*> <*> volumes <*>,574
f1219245,GET 10.0.20.27:8776 <*> <*> volumes <*>,481
d2c17fd7,"""Error updating resources for node localhost.localdomain.: DiskNotFound: Nessun disco in var lib nova instances <*> disk Traceback (most recent call last): File """" usr lib python2.7 site-packages nova compute manager.py"""", line 6752, in update_available_resource_for_node rt.update_available_resource(context, nodename) File """" usr lib python2.7 site-packages nova compute resource_tracker.py"""", line 688, in update_available_resource resources = self.driver.get_available_resource(nodename) File """" usr lib python2.7 site-packages nova virt libvirt driver.py"""", line <*> in get_available_resource disk_over_committed = self._get_disk_over_committed_size_total() File """" usr lib python2.7 site-packages nova virt libvirt driver.py"""", line <*> in _get_disk_over_committed_size_total <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> File """" usr lib python2.7 site-packages nova virt images.py"""", line 57, in qemu_img_info raise exception.DiskNotFound(location=path) DiskNotFound: Nessun disco in var lib nova instances <*> disk None""",3
895eb283,Purging deleted rows older than age=1 days from <*>,32
7341b626,Deleted <*> rows from <*>,4
c7af4a07,<*> is not bound.,3
0c60ec03,", u'container_format': u'bare', u'created_at': datetime.datetime(2018, <*> <*> <*> <*> tzinfo=<iso8601.Utc>), u'disk_format': u'qcow2', u'updated_at': datetime.datetime(2018, <*> <*> <*> <*> tzinfo=<iso8601.Utc>), u'visibility': u'public', 'properties': <*>}, u'owner': <*> u'protected': False, u'id': <*> u'file': u' v2 images <*> file', u'checksum': u'443b7623e27ecf03dc9e01ee93f67afe', u'min_disk': 0, u'virtual_size': None, u'min_ram': 0, u'size': 12716032}}",5
260be159,"ERROR (ClientException): Errore API non previsto. Segnalarlo a bugs.launchpad.net nova e allegare il log Nova API, se possibile.",2
6ec5a18d,"API ERROR: nova list --all-tenant ; ERROR (ClientException): Errore API non previsto. Segnalarlo a bugs.launchpad.net nova e allegare il log Nova API, se possibile. <*> <*> (HTTP 500) (Request-ID: <*>",2
de919eb5,"Volume lo stato deve essere availableoppureerroroppureerror_restoringoppureerror_extendingoppureerror_managing e must not be migrating, attached, belong to a group, have snapshots or be disassociated from snapshots after volume transfer.",2
8dc8b04c,Attempt 2 to bind port 5a24e113-0df8-46ca-88f5-930dcbef5e28,1
0fd492f7,: 2018-06-30T01:35:16Z|00001|jsonrpc|WARN|tcp:127.0.0.1:6640: receive error: Connection reset by peer,1
4355a1db,dies due to the error: 2018-06-30T01:35:16Z|00001|jsonrpc|WARN|tcp:127.0.0.1:6640: receive error: Connection reset by peer,1
a2926c3f,tcp:127.0.0.1:6640: send error: Broken pipe,1
94f0ba06,tcp:127.0.0.1:6640: connection dropped (Broken pipe),1
d793c869,unknown dpid 112585511767880,1
57fe8e47,"ofctl request version=None,msg_type=None,msg_len=None,xid=None,OFPFlowStatsRequest(cookie=0,cookie_mask=0,flags=0,match=OFPMatch(oxm_fields=<*>}),out_group=4294967295,out_port=4294967295,table_id=23,type=1) error Datapath Invalid 112585511767880: InvalidDatapath: Datapath Invalid 112585511767880",1
acd26318,"""Failed to communicate with the switch: RuntimeError: ofctl request version=None,msg_type=None,msg_len=None,xid=None,OFPFlowStatsRequest(cookie=0,cookie_mask=0,flags=0,match=OFPMatch(oxm_fields=<*>}),out_group=4294967295,out_port=4294967295,table_id=23,type=1) error Datapath Invalid 112585511767880 Traceback (most recent call last): File """" usr lib python2.7 site-packages neutron plugins ml2 drivers openvswitch agent openflow native br_int.py"""", line 52, in check_canary_table flows = self.dump_flows(constants.CANARY_TABLE) File """" usr lib python2.7 site-packages neutron plugins ml2 drivers openvswitch agent openflow native ofswitch.py"""", line 147, in dump_flows reply_multi=True) File """" usr lib python2.7 site-packages neutron plugins ml2 drivers openvswitch agent openflow native ofswitch.py"""", line 85, in _send_msg raise RuntimeError(m) RuntimeError: ofctl request version=None,msg_type=None,msg_len=None,xid=None,OFPFlowStatsRequest(cookie=0,cookie_mask=0,flags=0,match=OFPMatch(oxm_fields=<*>}),out_group=4294967295,out_port=4294967295,table_id=23,type=1) error Datapath Invalid 112585511767880 None""",1
a47b8c12,OVS is dead. OVSNeutronAgent will keep running and checking OVS status periodically.,1
a72188c8,Interface monitor is not active,13
0f7a78c1,Function 'cinder.service.Service.periodic_tasks' run outlasted interval by 6.94 sec,1
6d53c0af,volume service is down. (host: localhost.localdomain@lvm),1
041f292c,"""File """" usr lib python2.7 site-packages nova api openstack compute views servers.py"""", line 134, in show """"status"""": self._get_vm_status(instance), File """" usr lib python2.7 site-packages nova api openstack compute views servers.py"""", line 239, in _get_vm_status instance.get(""""task_state"""")) File """" usr lib python2.7 site-packages oslo_versionedobjects base.py"""", line 774, in get return getattr(self, key) File """" usr lib python2.7 site-packages oslo_versionedobjects base.py"""", line 67, in getter self.obj_load_attr(name) File """" usr lib python2.7 site-packages nova objects instance.py"""", line 1040, in obj_load_attr reason=_('attribute %s not lazy-loadable') % attrname) ObjectActionError: Azione dell'oggetto obj_load_attr non riuscita perch\xe9: attribute task_state not lazy-loadable None""",5
3cb0ad99,<class 'nova.exception.ObjectActionError'> (HTTP 500) (Request-ID: req-0ff7326a-dd13-41ac-89de-510f2020580b),1
